query_length_log,num_joins,num_tables,num_where,has_group_by,has_order_by,has_limit,num_aggregates,num_subqueries,estimated_table_size_mb,rows_examined,has_index_used,index_count,buffer_pool_hit_ratio,connections_count,is_peak_hour,joins_per_table,complexity_score,is_slow
6.551244891449024,1,3,2,0,1,1,0,1,2.92,363,0,0,0.866,17,0,0.333,6.0,0
4.178588796116814,2,4,4,1,0,0,2,0,6447.139947428432,17431187,0,0,0.909,15,1,0.5,9.0,1
8.203182754031214,1,3,5,0,0,0,1,1,201.93,34311,1,4,0.869,10,0,0.333,6.5,0
3.6158404515220743,1,3,1,0,0,1,0,2,4958.344071393535,23669795,0,0,0.934,5,0,0.333,8.0,1
8.043277806701798,0,2,4,0,1,1,0,0,494.19,88508,1,5,0.834,14,0,0.0,1.0,0
7.860619544720757,3,4,3,1,0,1,1,1,140.07,14960,1,2,0.68,18,1,0.75,12.5,1
4.231865332944839,6,3,5,1,1,0,1,0,7070.37641219571,7176634,1,3,0.801,18,1,0.333,4.5,1
7.322606672052479,5,2,5,0,1,1,0,2,37.30888445832872,6252,1,4,0.94,20,0,0.5,3.0,0
3.655670414422557,3,4,7,0,1,1,0,3,24.64,2067,0,2,0.893,15,0,0.75,16.0,1
7.628043362537969,0,2,2,1,0,0,0,1,104.58,17195,0,1,0.85,13,0,0.0,5.0,1
8.072741204960137,5,5,4,0,1,1,0,2,79.14046043324872,7062,1,7,0.777,20,0,0.8,9.0,0
4.87027610343603,3,5,6,1,0,1,0,0,139.03,23021,0,1,0.902,27,0,0.6,8.0,1
6.682052056318902,0,2,4,1,0,1,3,0,79.12,12481,0,1,0.949,12,0,0.0,6.5,0
3.5806232318610745,6,4,1,1,1,0,0,0,4767.490380049965,15084320,1,2,0.947,10,1,0.5,5.0,1
8.49227460523812,3,3,4,1,1,1,4,2,50.09157810365429,8505,1,4,0.967,12,0,0.333,11.0,0
4.459673823533268,1,3,2,0,0,0,1,1,4240.614328247035,6028255,0,0,0.859,20,1,0.333,6.5,1
5.017519545739761,2,4,3,1,1,0,0,0,104.51,10406,1,5,0.833,9,1,0.5,7.0,1
8.15894271525587,2,3,3,1,1,1,2,0,62.36,8259,1,1,0.853,16,0,0.667,10.0,0
4.474950251473168,1,3,4,0,0,0,0,0,6483.530045299085,38450706,0,0,0.812,19,1,0.333,2.0,1
6.429260612165842,1,2,2,1,1,0,1,0,1.73,343,1,2,0.918,22,0,0.5,6.5,0
4.253684965155842,0,1,3,0,1,1,0,0,5.96,989,0,0,0.873,18,1,0.0,1.0,0
5.574988791853771,1,3,5,1,1,1,1,1,1.73,163,1,1,0.945,13,0,0.333,9.5,0
7.375713820226694,0,4,4,0,0,1,0,0,2.4119687718972798,324,0,0,0.9333062466660637,18,1,0.5,4.0,0
4.032991265668859,0,1,3,0,0,0,0,1,5.68,352,0,0,0.953,12,0,0.0,3.0,0
4.6547017961036685,0,2,4,1,0,1,1,0,0.8073317682844056,655,0,0,0.9457045825255547,15,1,0.5,8.5,0
4.474202458276821,2,3,2,0,0,0,0,0,6.58,727,1,0,0.945,18,0,0.667,4.0,0
8.251396118057034,1,3,4,0,1,1,0,0,738.93,102994,1,3,0.827,17,1,0.333,3.0,0
5.567328833550801,6,2,1,1,1,0,2,0,7908.509395249859,13605583,1,4,0.848,20,1,0.0,5.0,1
6.246256356889472,1,3,1,0,0,1,0,1,549.38,64480,1,1,0.802,9,0,0.333,5.0,0
6.627484185583521,0,2,4,1,1,0,4,0,107.99,6354,0,2,0.894,23,0,0.0,9.0,1
7.321996012812871,0,1,5,1,1,1,2,0,555.55,49953,0,1,0.865,16,0,0.0,6.0,1
8.361148546081788,4,5,3,0,1,0,0,1,11.76,745,0,0,0.892,13,0,0.8,12.0,1
3.789249653397062,1,2,2,0,1,0,0,0,3269.3395856543993,15462155,0,0,0.841,14,1,0.5,3.0,1
4.635897785117574,0,5,3,1,1,1,3,0,4.206047382997571,207,0,0,0.9546482520261027,15,1,0.6,16.5,0
4.827720924016207,1,3,3,0,0,1,0,0,59.25,7021,0,0,0.897,16,0,0.333,2.0,0
7.743343378093549,4,1,2,1,1,0,0,0,3242.7580932863075,13055046,1,2,0.568,11,1,0.0,0.0,1
6.811237737607401,3,4,1,1,1,1,3,0,3380.09,232224,1,4,0.833,8,1,0.75,13.5,1
5.154490124263246,0,2,2,0,1,0,0,0,183.1,9184,1,3,0.876,14,1,0.0,1.0,0
7.615714438468594,4,2,1,1,0,1,1,1,48.26420834549091,1806,1,7,0.863,11,0,0.5,5.5,0
4.08231374445816,4,5,4,1,0,0,0,1,29.9,1838,0,1,0.863,18,0,0.8,13.0,1
6.439668665171323,1,3,2,1,0,1,0,0,79.35,10145,0,0,0.956,14,1,0.333,4.0,0
3.92050835565803,4,6,2,0,1,1,0,0,62.79,3680,1,3,0.939,9,0,0.667,9.0,0
6.53158473687266,3,4,2,0,0,0,0,0,64.52,5359,1,2,0.87,15,0,0.75,6.0,0
5.127344943383113,4,6,7,0,1,0,0,2,646.42,43306,1,2,0.77,8,1,0.667,15.0,1
6.951053883497339,1,2,4,1,1,1,5,0,51.1,3868,0,2,0.963,16,1,0.5,12.5,1
8.33945816441081,5,1,3,1,0,1,2,2,92.69029561360027,2688,1,6,0.824,18,1,0.0,8.0,0
4.271813576371011,6,8,2,0,0,0,0,0,8.69,1429,1,4,0.72,16,0,0.75,12.0,1
5.0632815717760975,5,1,4,1,1,0,0,0,6071.856128144694,5686051,1,3,0.585,12,1,0.0,0.0,1
8.265363843110684,1,2,1,0,1,0,0,3,7.02,830,1,5,0.794,11,0,0.5,12.0,0
8.343314565733689,0,2,3,0,0,0,0,1,2.24,220,0,1,0.842,16,0,0.0,3.0,0
7.085934448626357,5,3,4,1,1,0,0,0,6910.740155618275,9813174,1,2,0.971,12,1,0.667,4.0,1
8.35046707907092,4,5,6,0,1,1,0,1,40.23422115048187,9572,1,7,0.741,13,0,0.6,7.0,0
5.781584102754811,0,2,5,1,1,0,0,0,7.48,1197,0,0,0.919,12,0,0.0,3.0,0
6.731549668286906,1,2,2,0,1,1,1,0,226.68,35966,0,1,0.941,13,0,0.5,4.5,1
8.148488261712865,1,3,1,1,1,0,1,0,179.68,30592,0,0,0.94,17,0,0.333,6.5,1
4.049315568703915,3,5,3,1,1,1,1,1,15.23,2693,1,5,0.768,12,1,0.6,13.5,0
5.1103376759786485,1,3,3,0,1,0,0,0,20.31,2853,0,2,0.932,8,0,0.333,3.0,1
7.3700165645487985,6,1,0,1,1,0,3,1,6662.382357060347,19804251,1,4,0.896,20,1,0.0,9.5,1
5.853924985063536,0,1,5,1,1,0,0,1,20.29,1770,1,4,0.901,11,0,0.0,6.0,0
6.110476184573945,1,3,6,0,0,1,0,2,810.79,157781,0,0,0.84,15,0,0.333,8.0,1
7.0755280680904455,6,5,7,1,1,0,1,0,4998.379162769671,19292627,1,2,0.672,15,1,0.6,8.5,1
4.417814540599544,6,7,4,0,0,0,1,0,3.75,509,0,1,0.568,14,1,0.857,13.5,1
4.900670593876899,1,3,0,0,1,1,0,1,177.09,23486,1,2,0.77,17,0,0.333,6.0,0
3.9995974799093443,2,4,0,1,0,0,1,0,3366.495049934906,31821836,0,0,0.77,16,0,0.5,7.5,1
5.520100514314068,5,4,4,1,1,0,2,0,2383.4392039691093,7709110,1,4,0.765,14,1,0.75,11.0,1
4.7320101661955345,2,4,3,1,0,0,1,2,13.47,2181,0,2,0.939,10,1,0.5,13.5,1
7.435505662679368,6,7,2,1,1,0,0,0,83.46,12455,1,2,0.942,27,0,0.857,15.0,1
7.666356410179239,0,5,2,0,1,1,1,0,0.91935797762956,216,0,0,0.9624481090915533,14,0,0.6,11.5,0
8.48711469526777,5,6,4,0,0,1,0,0,45.81,8277,1,6,0.834,16,0,0.833,10.0,1
5.475688716321593,3,4,3,0,0,0,1,0,4.5,311,0,0,0.942,11,0,0.75,7.5,1
7.294884159270153,1,3,2,0,1,1,0,0,0.23,26,1,2,0.899,12,1,0.333,3.0,0
5.733632343513203,5,2,3,1,1,0,1,1,7832.498729031228,6467422,1,3,0.927,17,1,0.0,5.5,1
6.69693210727049,0,1,2,0,1,1,0,1,921.0,149823,1,1,0.946,12,0,0.0,4.0,0
5.067052931098125,2,4,4,0,1,1,1,0,0.16,22,0,1,0.951,16,0,0.5,6.5,0
6.254286853045697,4,5,1,1,1,0,5,1,5868.338046621137,15285892,1,3,0.918,20,1,0.6,19.5,1
6.16539411162316,4,5,4,1,1,0,0,1,4300.119237773605,17257601,1,3,0.917,18,1,0.6,9.0,1
6.974435429036401,0,2,0,0,1,1,0,0,227.0,27877,1,6,0.944,15,0,0.0,1.0,0
3.5367647896777146,0,2,2,0,1,0,1,1,7054.807070389745,20399132,0,0,0.857,16,1,0.0,5.5,1
7.983756823065324,0,1,1,0,1,1,0,0,8.14,442,1,7,0.947,13,0,0.0,1.0,0
8.445196208778977,0,3,3,0,0,1,0,0,2.2146655671855995,130,0,0,0.929660986251918,16,0,0.667,4.0,0
5.663532246243518,4,6,6,0,1,0,0,0,3.79,418,0,2,0.873,23,1,0.667,9.0,1
4.932597744635615,3,4,1,1,1,1,1,0,25.17,4458,0,3,0.928,16,1,0.75,10.5,1
6.73860027210306,2,3,1,0,1,0,0,0,407.45,25366,1,4,0.736,13,0,0.667,5.0,1
5.075282483037997,0,1,2,1,0,0,2,0,33.42,5635,0,1,0.744,10,1,0.0,5.0,1
3.9746600478280905,4,6,2,1,0,0,0,0,4.05,344,1,1,0.977,17,1,0.667,10.0,0
7.166895064126967,3,8,4,0,0,1,1,2,92.4639085415565,2740,1,7,0.929,15,0,0.75,13.5,0
4.121729207154352,1,3,3,0,1,0,0,1,10.65,1948,1,3,0.795,19,0,0.333,6.0,0
5.914472182992993,1,3,3,1,0,1,0,0,3.57,324,1,4,0.879,14,1,0.333,4.0,0
4.051968316638728,2,3,4,1,0,0,2,0,6659.023014325638,13772887,0,0,0.944,15,1,0.667,9.0,1
6.741045887242779,6,2,4,1,1,0,0,2,5403.105757065431,9253964,1,2,0.914,13,1,0.0,6.0,1
7.762501219397394,0,2,4,0,1,1,1,0,3.8751847627212785,340,0,0,0.9463107604146299,15,0,0.5,13.5,0
3.956766213617779,0,3,1,0,0,1,0,0,0.3694829875305373,832,0,0,0.9400473787796998,20,0,0.667,4.0,0
7.622093012710096,3,2,3,0,1,1,0,2,98.58238620187204,1257,1,5,0.956,15,0,0.0,1.0,0
6.288211966715792,2,4,5,0,1,1,0,0,50.59,5742,0,1,0.794,11,0,0.5,5.0,1
7.9719492684924536,5,1,3,1,1,0,1,0,3655.710012030214,2849843,1,3,0.698,21,1,0.0,3.5,1
6.834476354351711,1,2,0,0,1,0,1,0,78.39,12765,0,0,0.748,15,0,0.5,4.5,1
3.9073694885647097,3,5,4,0,1,1,1,1,43.34,2295,1,6,0.749,11,0,0.6,11.5,0
4.107213078641875,0,5,2,0,1,1,1,0,0.15416806933559635,415,0,0,0.953863944993185,18,0,0.6,14.5,0
6.122594713279048,0,1,0,1,1,0,0,1,1125.03,157774,1,5,0.859,15,0,0.0,6.0,1
6.020350398742122,4,5,2,1,1,0,0,0,4154.815490956692,5355819,1,3,0.96,10,1,0.8,8.0,1
3.728881697143628,1,2,3,0,1,0,0,0,0.19,34,1,3,0.91,11,0,0.5,3.0,0
6.6633851742068,6,1,0,1,1,0,0,0,3726.1754753292453,1771104,1,4,0.738,17,1,0.0,1.0,1
5.242476741230014,3,5,2,0,1,0,0,0,0.33,37,0,3,0.987,18,1,0.6,7.0,0
4.067302507623845,0,1,1,0,1,0,0,0,5.5,734,1,1,0.926,9,0,0.0,1.0,0
7.549893718417362,2,3,1,1,0,0,4,0,569.43,72882,1,1,0.979,12,0,0.667,12.0,1
4.693692226812999,0,1,2,0,1,0,0,0,3497.63,310707,1,1,0.843,11,0,0.0,1.0,1
7.761777301937426,3,5,4,0,0,1,0,0,41.46,7118,1,2,0.881,12,0,0.6,6.0,0
5.732097582007911,4,5,1,0,1,1,0,0,62.73,10667,1,1,0.98,10,0,0.8,9.0,0
3.836129798618083,1,3,1,0,0,0,0,0,6512.979107556091,22985168,0,0,0.736,18,0,0.333,2.0,1
3.661140966600285,3,5,6,1,0,0,4,2,4891.076779874844,23523391,0,0,0.965,19,1,0.6,20.0,1
8.149109145310483,5,1,2,0,0,1,0,2,33.00552982178217,6915,1,4,0.974,13,0,0.0,0.0,0
7.753653422930187,2,4,1,0,1,1,1,1,115.16,20988,1,3,0.723,18,1,0.5,9.5,0
4.231869960811245,0,3,4,0,0,1,0,0,3.1222592140487,649,0,0,0.921212107550443,24,0,0.333,5.0,0
4.483432170634307,0,2,2,0,1,1,0,0,1.2,232,1,5,0.856,21,1,0.0,1.0,1
3.9716672051915767,0,1,3,0,1,1,1,0,7580.841124873895,26062331,0,0,0.866,15,0,0.0,2.5,1
5.948929339941204,0,2,4,0,0,1,1,0,1.3064559111298315,607,0,0,0.9393439535196516,16,0,0.0,1.5,0
6.634739276208775,0,2,4,1,0,1,1,1,1.52,255,0,2,0.942,18,0,0.0,6.5,0
3.638626623809246,3,4,5,1,0,0,1,1,9.35,1579,0,2,0.905,13,0,0.75,12.5,1
5.001135557706932,1,3,2,1,1,1,2,0,71.49,10149,0,2,0.865,17,0,0.333,8.0,0
4.912362131850019,1,2,4,0,1,1,0,0,9.49,605,0,2,0.834,13,0,0.5,3.0,0
6.853628700393616,1,3,3,0,0,0,0,0,89.24,17669,0,0,0.902,11,0,0.333,2.0,0
3.992120945506844,5,6,3,1,1,0,2,1,7562.108382947753,15542767,1,3,0.82,24,1,0.667,17.0,1
6.182151983947461,3,5,5,0,0,1,0,1,93.35,9394,0,0,0.932,13,1,0.6,9.0,1
6.584420359831974,5,7,2,0,1,1,0,0,16.31,2729,0,0,0.9,13,0,0.714,11.0,0
7.54758037362439,3,5,4,1,1,1,2,1,36.13,4002,1,3,0.921,16,0,0.6,15.0,0
7.169150597107279,3,5,3,1,1,0,1,1,1210.04,211640,0,4,0.798,7,1,0.6,13.5,1
5.748889707828516,1,3,6,0,0,0,1,0,3635.47,466745,0,1,0.877,14,0,0.333,3.5,1
8.195990949747804,5,3,2,0,0,1,0,2,28.552175521818704,9218,1,5,0.897,19,1,0.333,2.0,0
7.163617077066533,5,6,5,0,0,0,1,0,6.77,709,1,3,0.934,12,0,0.833,11.5,0
7.078177752788812,0,3,2,0,1,1,0,0,2.53690246793215,850,0,0,0.9423943982473493,16,1,0.333,3.0,0
4.267798094427285,1,2,4,1,1,1,2,0,4700.256542282469,26132881,0,0,0.934,15,0,0.5,8.0,1
5.68801562027696,1,3,0,1,0,0,5,0,665.39,84400,1,2,0.845,14,0,0.333,11.5,0
7.7243567387761445,1,3,1,0,1,1,0,0,288.73,43297,0,2,0.843,19,0,0.333,3.0,1
5.402830664736081,0,2,7,1,0,1,0,0,2.99,330,0,1,0.923,15,0,0.0,2.0,0
5.1974695752997135,3,4,1,0,0,1,1,0,49.36,6116,0,2,0.818,19,0,0.75,7.5,1
8.11294389656327,5,2,3,0,1,1,1,1,35.0073439394875,4482,1,6,0.964,11,0,0.5,10.5,0
6.681863528547953,4,5,2,0,1,1,0,3,711.77,70040,1,4,0.905,16,1,0.8,18.0,1
8.354523557249347,1,3,1,0,0,0,1,0,253.2,19131,0,1,0.751,10,1,0.333,3.5,1
5.938139048336055,4,6,3,0,0,1,0,2,383.72,61069,1,5,0.851,10,0,0.667,14.0,0
6.001791801921951,0,2,1,0,0,1,0,1,721.29,99672,1,2,0.813,13,0,0.0,3.0,0
4.367684598194417,1,2,6,0,0,0,0,2,3.79,725,0,0,0.789,10,1,0.5,8.0,1
7.898834689547827,0,1,2,1,0,0,2,0,7.42,1305,0,0,0.842,13,0,0.0,5.0,1
8.26130039181162,6,8,3,0,1,1,0,2,46.6,6874,1,2,0.88,16,0,0.75,19.0,1
4.837010139287706,0,2,1,0,1,0,0,0,1.05,160,1,6,0.894,13,1,0.0,1.0,0
6.61315266799329,0,2,6,0,0,1,0,0,4.519974756473853,774,0,0,0.981228772985216,19,0,0.0,0.0,0
3.860421679993367,4,6,2,0,0,0,1,1,174.67,31185,1,1,0.882,14,1,0.667,12.5,0
7.13912834586972,3,4,2,0,1,0,1,2,527.1,78429,0,0,0.811,23,0,0.75,14.5,1
5.110967253239814,3,4,2,0,0,1,1,0,2668.38,529915,0,2,0.862,13,0,0.75,7.5,1
7.264742998315553,3,5,6,0,0,1,1,0,24.52,2200,1,3,0.683,17,0,0.6,7.5,0
7.0394051556053325,3,5,3,0,0,1,1,2,29.72252488053607,2080,1,4,0.852,19,0,0.6,7.5,0
7.594346352602358,0,2,2,0,1,0,1,2,85.16,11760,1,5,0.938,12,1,0.0,8.5,1
7.976474070781694,1,3,1,0,0,0,1,0,6.3,655,0,3,0.793,13,1,0.333,3.5,0
7.886752265664193,1,3,5,1,1,0,0,2,62.4,6546,0,0,0.815,24,0,0.333,11.0,1
3.945048674480044,6,7,2,1,1,0,2,0,6961.389059125662,16125073,1,3,0.987,21,1,0.857,18.0,1
7.368396732396254,0,5,5,1,1,1,0,0,4.151045382404653,409,0,0,0.9693902362155254,13,0,0.6,12.0,0
3.6046705891336663,1,2,3,0,0,0,1,0,5.64,610,1,3,0.935,18,1,0.5,3.5,0
7.293881268786626,2,3,2,0,0,0,0,0,260.79,32394,1,1,0.944,14,0,0.667,4.0,1
4.843985480834888,0,2,1,0,1,1,0,0,10.48,785,0,1,0.973,11,0,0.0,1.0,0
5.596949189841947,2,3,1,0,0,1,1,0,50.39,9509,1,3,0.927,13,0,0.667,5.5,0
5.465976005139611,1,3,3,0,1,0,0,1,107.3,18461,1,3,0.949,20,1,0.333,6.0,1
4.935761317188144,4,1,3,1,1,0,3,0,3015.830409288432,16031092,1,2,0.859,12,1,0.0,6.5,1
3.762934301071885,0,2,6,0,0,0,1,1,49.04,3863,1,5,0.877,19,0,0.0,4.5,1
8.378894092744662,3,4,2,1,1,1,1,1,4.14,798,1,5,0.769,14,0,0.75,13.5,0
7.612686214615845,0,2,6,0,0,1,0,1,252.13,47907,0,1,0.873,16,1,0.0,3.0,0
5.049649546145832,1,2,1,0,1,1,0,0,44.09,6261,1,4,0.922,9,0,0.5,3.0,0
8.152810135177862,0,2,2,0,1,1,0,0,2.4560833448728716,390,0,0,0.9251979323191082,20,1,0.0,1.0,0
5.425703681557898,0,2,1,1,0,1,0,0,64.49,11379,1,4,0.763,22,0,0.0,2.0,0
